lat,lon,name,operator,opening_hours,,prixDiesel,prixDieselExcellium,prixEssence95,prixEssence98,prixLPG,derniereModification,url
48.8674231,17.1143252,Hunsgas,Hunsgas,24/7,,,,,,,,https://www.mbenzin.cz/
50.2287824,15.8619931,JKproduct,,24/7,,,,,,,,https://www.mbenzin.cz/
50.1344960,14.1380375,Orlen,,24/7,,,,,,,,https://www.mbenzin.cz/
49.6034498,18.0073210,LXM Group,,,,,,,,,,https://www.mbenzin.cz/
49.8954288,16.4577452,ATM Energy,ATM Energy,24/7,,,,,,,,https://www.mbenzin.cz/
50.3872374,13.5411133,Robin Oil,Čepro,Mo-Su 06:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.1336612,15.1009409,,E.ON Energie,24/7,,,,,,,,https://www.mbenzin.cz/
49.6782758,13.3311205,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,,,,,,,https://www.mbenzin.cz/
49.6766445,13.3244858,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,,,,,,,https://www.mbenzin.cz/
49.7031753,12.9870993,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,,,,,,,https://www.mbenzin.cz/
49.7031462,12.9875399,Kralupol,Kralupol,24/7,,,,,,,,https://www.mbenzin.cz/
49.2251479,13.5120484,Kralupol,Kralupol,24/7,,,,,,,,https://www.mbenzin.cz/
49.0164385,14.0132043,MOL,MOL Česká republika,Mo-Su 06:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.2549565,14.4990600,MOL,MOL Česká republika,"Mo-Fr 05:30-21:30; Sa,Su 06:00-21:30",,,,,,,,https://www.mbenzin.cz/
48.8273282,14.3333743,SHERON,,"Mo-Fr 08:00-19:00; Sa,Su 09:00-18:00",,,,,,,,https://www.mbenzin.cz/
49.5952797,17.3003610,LPG Tomegas,,Su-Th 08:00-18:00,,,,,,,,https://www.mbenzin.cz/
50.4327949,14.9257089,Kralupol,Kralupol,Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
50.4327045,14.9255229,Innogy,Innogy Energo,Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
49.6908462,14.0324275,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.6685297,13.9948296,Kralupol,Kralupol,24/7,,,,,,,,https://www.mbenzin.cz/
49.6684275,13.9950070,Orlen,Orlen Unipetrol RPA,Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.7737058,14.1668801,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
50.0308576,14.2794402,Orlen express,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,,,,,,,https://www.mbenzin.cz/
50.1033891,14.4849983,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 06:00-23:00,,,,,,,,https://www.mbenzin.cz/
50.1032105,14.4851405,Kralupol,Kralupol,Mo-Su 06:00-23:00,,,,,,,,https://www.mbenzin.cz/
50.1034060,14.4848243,Innogy,Innogy Energo,Mo-Su 06:00-23:00,,,,,,,,https://www.mbenzin.cz/
50.7243136,15.5967748,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
48.9426921,16.9863409,Hunsgas,,Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.1338252,15.0988411,Orlen express,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,,,,,,,https://www.mbenzin.cz/
50.0447364,15.7678211,Orlen benzina,,24/7,,,,,,,,https://www.mbenzin.cz/
49.3950360,14.6878968,Orlen,,24/7,,,,,,,,https://www.mbenzin.cz/
48.9972391,14.4810850,kralupol,,,,,,,,,,https://www.mbenzin.cz/
48.9947671,14.4665695,Tomegas,,,,,,,,,,https://www.mbenzin.cz/
48.9825297,14.4947720,GW Diesel,GW Jihotrans,24/7,,,,,,,,https://www.mbenzin.cz/
50.4108508,14.9494207,,,,,,,,,,,https://www.mbenzin.cz/
49.7485904,12.7766343,AS 24,,24/7,,,,,,,,https://www.mbenzin.cz/
49.4554885,15.5933225,OMV,OMV,24/7,,,,,,,,https://www.mbenzin.cz/
50.7735428,15.0464711,Kralupol,Kralupol,24/7,,,,,,,,https://www.mbenzin.cz/
50.4810576,14.0811374,Kralupol,Kralupol,24/7,,,,,,,,https://www.mbenzin.cz/
49.3061205,17.4054649,OMV,OMV Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
49.4725403,17.0919356,OMV,OMV Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
50.0664347,14.3092852,OMV,OMV Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
50.2078988,14.4332753,OMV,OMV Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
50.4108262,14.9351623,OMV,OMV Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
49.0061497,17.1058756,Kralupol,Kralupol,Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.7412706,16.2234125,F24,,,,,,,,,,https://www.mbenzin.cz/
50.2138212,13.6659978,,,,,,,,,,,https://www.mbenzin.cz/
50.1840895,13.8056922,Kralupol,Kralupol,,,,,,,,,https://www.mbenzin.cz/
49.7383346,18.4961648,,,,,,,,,,,https://www.mbenzin.cz/
49.5219968,15.3475927,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",,,,,,,,,https://www.mbenzin.cz/
49.5218789,15.3476203,Innogy,Innogy Energo,24/7,,,,,,,,https://www.mbenzin.cz/
48.8249802,14.3339259,Orlen,Orlen Unipetrol RPA,Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
50.5042420,13.6737420,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.5035110,13.6739143,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,,,,,,,https://www.mbenzin.cz/
50.5244557,13.6304456,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
50.6304939,13.8428750,Kralupol,Kralupol,24/7,,,,,,,,https://www.mbenzin.cz/
50.6303617,13.8431089,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,,,,,,,https://www.mbenzin.cz/
50.5630258,13.7783968,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.5640743,13.7783103,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.6547922,13.8068366,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,,,,,,,https://www.mbenzin.cz/
50.6548600,13.8069662,Innogy,Innogy Energo,24/7,,,,,,,,https://www.mbenzin.cz/
49.1792361,15.2806494,MOL,MOL Česká republika,Mo-Fr 06:00-21:00; Sa-Su 07:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.1435655,13.4901380,KN Prona,,,,,,,,,,https://www.mbenzin.cz/
49.9016748,14.7892699,Agrospectrum Ondřejov,,Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.9952648,17.4500207,OMV,OMV Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
50.0697584,14.3605634,OMV,OMV Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
50.0401774,14.5113115,OMV,OMV Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
49.0502806,14.4298451,Orlen,Orlen Unipetrol RPA s.r.o. - Benzina,Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
48.9517546,14.4660960,Orlen,Orlen Unipetrol RPA s.r.o. - Benzina,Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
49.2156148,16.6052495,OMV,OMV Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
49.1534480,16.6293927,OMV,OMV Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
50.1697823,15.6309073,ESOTANK,,,,,,,,,,https://www.mbenzin.cz/
49.6898042,15.2765219,Nikey,,,,,,,,,,https://www.mbenzin.cz/
49.6934413,15.2877658,Hunsgas,,24/7,,,,,,,,https://www.mbenzin.cz/
49.6062261,15.6014693,‎Euro Oil,,,,,,,,,,https://www.mbenzin.cz/
50.9707797,14.5955127,ARMEX Oil,ARMEX Oil,24/7,,,,,,,,https://www.mbenzin.cz/
48.8099712,16.8940572,Shell,Shell Czech Republic,24/7,,,,,,,,https://www.mbenzin.cz/
49.2645513,16.9774559,Orlen,Orlen Unipetrol RPA,Mo-Su 05:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.2649443,16.9765292,OMV,OMV Česká republika,Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.1212775,16.2851011,MOL,,,,,,,,,,https://www.mbenzin.cz/
49.7504489,13.4042011,Innogy,Innogy Energo,Mo-Su 05:00-24:00,,,,,,,,https://www.mbenzin.cz/
48.8662064,16.8246721,Malinka,,,,,,,,,,https://www.mbenzin.cz/
49.9674559,14.6277056,,,,,,,,,,,https://www.mbenzin.cz/
50.6223783,15.6472265,MOL,MOL Česká republika,Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.0868870,14.4833193,Shell,Shell Czech Republic,24/7,,,,,,,,https://www.mbenzin.cz/
49.5850099,17.9829097,LXM Group,,24/7,,,,,,,,https://www.mbenzin.cz/
49.5857777,17.2864959,Nikey,Nikey,24/7,,,,,,,,https://www.mbenzin.cz/
48.8180103,14.3050639,Innogy,Innogy Energo,24/7,,,,,,,,https://www.mbenzin.cz/
48.9323312,16.7485084,Shell,Shell Czech Republic,24/7,,,,,,,,https://www.mbenzin.cz/
49.3837835,17.9505227,BENZINA BENZINA BENZINA,Vlado Sekela,,,,,,,,,https://www.mbenzin.cz/
49.3595024,16.6423361,Orlen,Orlen Unipetrol RPA,24/7,,,,,,,,https://www.mbenzin.cz/
49.8334532,16.3888905,Čerpací stanice Janov,,24/7,,,,,,,,https://www.mbenzin.cz/
49.3582785,16.0192636,MOL,MOL Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
49.1908806,17.5289569,Kralupol,Kralupol,Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.1226253,14.5125332,MOL,MOL Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
49.6912937,13.9956082,Silmet,,,,,,,,,,https://www.mbenzin.cz/
49.6911448,13.9953928,Hunsgas,,,,,,,,,,https://www.mbenzin.cz/
49.9361808,14.0236358,Orlen,,24/7,,,,,,,,https://www.mbenzin.cz/
48.9222860,16.5501871,Chemis,,24/7,,,,,,,,https://www.mbenzin.cz/
49.2079553,16.8943670,EuroOil,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.0114690,14.5401967,Lašek,,"PH,Mo-Su 00:00-24:00",,,,,,,,https://www.mbenzin.cz/
48.7675003,14.0254775,,,,,,,,,,,https://www.mbenzin.cz/
49.6880732,18.5193732,"SMEBAZ, spol. s r.o.","SMEBAZ, spol. s r.o.",Mo-Su 06:00-19:00,,,,,,,,https://www.mbenzin.cz/
50.1493407,15.4995359,,,,,,,,,,,https://www.mbenzin.cz/
50.0857871,15.4777812,ELEKTROVASURY,,,,,,,,,,https://www.mbenzin.cz/
50.4099482,14.9306460,OMV,"OMV Česká republika, s.r.o.",Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
50.4106334,14.9309995,Shell,,24/7,,,,,,,,https://www.mbenzin.cz/
50.4091493,14.9432229,Prim,PETRA s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.5984336,18.7465936,Shell,JUR Trans,24/7,,,,,,,,https://www.mbenzin.cz/
50.6927062,14.5419589,Shell,,24/7,,,,,,,,https://www.mbenzin.cz/
49.6678427,18.3464628,Orlen,Orlen,24/7,,,,,,,,https://www.mbenzin.cz/
49.2276668,17.6569937,OMV,,,,,,,,,,https://www.mbenzin.cz/
49.7532740,16.4769317,Orlen,,24/7,,,,,,,,https://www.mbenzin.cz/
49.6987482,13.4236980,Innogy,Innogy Energo,Mo-Su 05:00-24:00,,,,,,,,https://www.mbenzin.cz/
49.4084151,13.2936542,Innogy,Innogy Energo,Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.7449889,14.6726157,Hunsgas,,24/7,,,,,,,,https://www.mbenzin.cz/
49.5338067,14.6636069,Orlen,Orlen Unipetrol RPA,24/7,,,,,,,,https://www.mbenzin.cz/
49.5317497,14.6651450,Orlen,Orlen Unipetrol RPA,24/7,,,,,,,,https://www.mbenzin.cz/
49.3003728,15.4826180,Flaga,,24/7,,,,,,,,https://www.mbenzin.cz/
49.2172228,17.0325417,Avia,,"Mo-Fr 05:30-19:00; Sa, Su 08:00-19:00",,,,,,,,https://www.mbenzin.cz/
49.7020288,14.8943230,Avia Vlašim,,,,,,,,,,https://www.mbenzin.cz/
50.5046036,14.0516828,CNG,,24/7,,,,,,,,https://www.mbenzin.cz/
49.7664846,14.6813647,ICOM Transport,ČSAD Benešov,,,,,,,,,https://www.mbenzin.cz/
49.0676132,14.5314502,MOL,,,,,,,,,,https://www.mbenzin.cz/
49.0651599,14.5305745,MOL,,,,,,,,,,https://www.mbenzin.cz/
50.0619782,14.4603212,,,,,,,,,,,https://www.mbenzin.cz/
50.0621331,14.4602298,,,,,,,,,,,https://www.mbenzin.cz/
49.4293769,12.9598055,AGP,AGROPODNIKU DOMAŽLICE a. s.,,,,,,,,,https://www.mbenzin.cz/
50.0706259,14.5411767,,,,,,,,,,,https://www.mbenzin.cz/
49.4421828,12.9115511,,,,,,,,,,,https://www.mbenzin.cz/
50.0387633,14.2435851,Šafránka,,,,,,,,,,https://www.mbenzin.cz/
49.9982486,14.6555208,Shell,,,,,,,,,,https://www.mbenzin.cz/
50.0569331,14.5138247,Shell,"Shell Czech Republic, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
50.2924378,14.4889862,,Orlen,,,,,,,,,https://www.mbenzin.cz/
49.4107444,14.6835423,Shell,,24/7,,,,,,,,https://www.mbenzin.cz/
50.0935258,14.3317583,Shell,,,,,,,,,,https://www.mbenzin.cz/
49.1831029,16.4787334,Shell,Shell,24/7,,,,,,,,https://www.mbenzin.cz/
49.1744217,16.5129568,OMV,OMV,24/7,,,,,,,,https://www.mbenzin.cz/
50.6458499,13.8215655,Shell,Shell,Mo-Su 00:00-24:00,,,,,,,,https://www.mbenzin.cz/
49.4166430,16.5862495,Unicorn Černá Hora,UNIXAN s.r.o.,"Mo-Fr 05:00-22:00; Sa 06:00-22:00; Su,PH 08:00-22:00",,,,,,,,https://www.mbenzin.cz/
49.2231721,15.8941453,SVA,,,,,,,,,,https://www.mbenzin.cz/
50.2407533,15.6246338,,,,,,,,,,,https://www.mbenzin.cz/
50.0701078,14.5310778,OMV,OMV,24/7,,,,,,,,https://www.mbenzin.cz/
50.0703632,14.5299377,OMV,OMV,24/7,,,,,,,,https://www.mbenzin.cz/
50.6888357,13.9852196,Tesco PHM,,,,,,,,,,https://www.mbenzin.cz/
50.6533850,13.8490235,Shell,Shell,Mo-Su 00:00-24:00,,,,,,,,https://www.mbenzin.cz/
49.6124718,18.1610690,,,,,,,,,,,https://www.mbenzin.cz/
50.0785896,14.4696987,Medos Agro,,,,,,,,,,https://www.mbenzin.cz/
50.6517177,13.8335673,Tank Ono - ČS Teplice,Tank Ono s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.4347074,18.2753876,Gold Horní Bečva,LUGO plus s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
50.0244565,14.4413650,,,,,,,,,,,https://www.mbenzin.cz/
50.1455669,15.1826064,,,,,,,,,,,https://www.mbenzin.cz/
50.1455780,15.1815267,,,,,,,,,,,https://www.mbenzin.cz/
50.2401344,14.2937048,,,,,,,,,,,https://www.mbenzin.cz/
49.9563404,15.7993057,Hungas LPG,Hunsgas,,,,,,,,,https://www.mbenzin.cz/
49.2045442,15.8912822,Shell,,,,,,,,,,https://www.mbenzin.cz/
49.1797130,17.5201483,MOL,,,,,,,,,,https://www.mbenzin.cz/
50.0658508,14.4304419,"MOL, Praha 2 - Svatoplukova","MOL Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
49.4537517,15.5910666,OMV,OMV,Mo-Su 00:00-24:00,,,,,,,,https://www.mbenzin.cz/
50.2254516,14.4023211,Odolena Voda,,24/7,,,,,,,,https://www.mbenzin.cz/
49.8267166,18.2006651,Shell,,,,,,,,,,https://www.mbenzin.cz/
49.7436939,18.6214847,Shell,Shell,24/7,,,,,,,,https://www.mbenzin.cz/
49.8407137,18.2603839,OMV,OMV,24/7,,,,,,,,https://www.mbenzin.cz/
49.1434706,15.0250378,,,,,,,,,,,https://www.mbenzin.cz/
50.0769285,14.3349506,Orlen,,,,,,,,,,https://www.mbenzin.cz/
50.0666057,14.4456540,"MOL, Praha 10 - Vršovická","MOL Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
50.0479570,14.4301401,MOL,"MOL Česká republika, s.r.o.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.0223575,14.3934503,OMV,,,,,,,,,,https://www.mbenzin.cz/
49.4196358,14.6414537,ČS Wágnerová,,,,,,,,,,https://www.mbenzin.cz/
49.2266086,16.5790871,Shell,,,,,,,,,,https://www.mbenzin.cz/
50.5126300,13.6458010,,,,,,,,,,,https://www.mbenzin.cz/
50.5112161,13.6333952,,,,,,,,,,,https://www.mbenzin.cz/
50.1940038,15.8555790,,,,,,,,,,,https://www.mbenzin.cz/
49.1731143,16.5814920,Shell,,,,,,,,,,https://www.mbenzin.cz/
49.1735652,16.5820112,Shell,,,,,,,,,,https://www.mbenzin.cz/
49.2232160,16.5376740,LPG,,"Mo-Su,PH 00:00-24:00",,,,,,,,https://www.mbenzin.cz/
49.9442865,17.9285429,Shell,,24/7,,,,,,,,https://www.mbenzin.cz/
49.9528987,17.8692382,MOL Opava,"MOL Česká republika, s.r.o.",5:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.9535641,17.8679220,LPG,Autogas,Mo-Fr 08:00-18:00; Sa 08:00-13:00; Su 13:00-18:00,,,,,,,,https://www.mbenzin.cz/
50.3730171,15.2136821,,,,,,,,,,,https://www.mbenzin.cz/
49.6440571,18.7086624,CarOil,CAROIL,Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
49.7383559,13.3829120,OMW,,,,,,,,,,https://www.mbenzin.cz/
49.7743581,18.2455748,AUTOMONT CSW,,,,,,,,,,https://www.mbenzin.cz/
50.2630101,14.3902800,,,Mo-Fr 07:00-18:00,,,,,,,,https://www.mbenzin.cz/
50.1772220,15.0465411,BENZINA Plus,"UNIPETROL RPA, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
50.1764058,15.0451498,,,05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.6762731,18.3279880,,,,,,,,,,,https://www.mbenzin.cz/
49.6754694,18.3269946,"EuroOil Frýdek-Místek, Beskydská","Čepro, a.s.",Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.7963275,18.2713505,Shell,,,,,,,,,,https://www.mbenzin.cz/
50.7643292,14.1923981,,,,,,,,,,,https://www.mbenzin.cz/
50.8711380,14.8288707,7 Station,7 Station s.r.o.,07:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.8052490,15.0358765,,,,,,,,,,,https://www.mbenzin.cz/
49.3504333,16.0203957,ZDAR,ZDAR,,,,,,,,,https://www.mbenzin.cz/
49.3497838,16.0208315,HAD,HAD,,,,,,,,,https://www.mbenzin.cz/
50.4919037,14.0400277,A.G. Service,A.G. Service s.r.o.,05:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.4916018,14.0454409,,,,,,,,,,,https://www.mbenzin.cz/
49.4769464,17.9602455,,,,,,,,,,,https://www.mbenzin.cz/
48.7358425,16.3833885,,,,,,,,,,,https://www.mbenzin.cz/
49.6011117,17.2728842,Shell,,,,,,,,,,https://www.mbenzin.cz/
49.9372286,15.7953627,Benzina,Benzina,,,,,,,,,https://www.mbenzin.cz/
49.1175729,16.6040492,OMV,OMV,24/7,,,,,,,,https://www.mbenzin.cz/
49.1242905,16.6141338,Shell,,,,,,,,,,https://www.mbenzin.cz/
49.2158038,17.6223784,OMV,OMV,Mo-Su 00:00-24:00,,,,,,,,https://www.mbenzin.cz/
50.6897181,14.5161332,,,,,,,,,,,https://www.mbenzin.cz/
50.4266630,15.7814960,RODOS V + J Teodoridis,,,,,,,,,,https://www.mbenzin.cz/
50.2960564,16.1685110,Benzina,,,,,,,,,,https://www.mbenzin.cz/
50.1140101,16.2755290,HDB,,,,,,,,,,https://www.mbenzin.cz/
49.2044401,16.4437946,Benzina,,,,,,,,,,https://www.mbenzin.cz/
50.1218488,16.2180659,BENZINA,Benzina,05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.7934085,14.6810438,OMV,OMV,24/7,,,,,,,,https://www.mbenzin.cz/
50.0164855,14.4026633,OMV,OMV,24/7,,,,,,,,https://www.mbenzin.cz/
50.1562875,16.0740005,,,,,,,,,,,https://www.mbenzin.cz/
49.9660009,16.4047329,"ORLEN - Ústí Nad Orlicí, Moravská","Unipetrol RPA, s.r.o. – Benzina",05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.4723936,17.0684409,Čerpací stanice LPG,,off,,,,,,,,https://www.mbenzin.cz/
49.7715601,18.3009285,,,,,,,,,,,https://www.mbenzin.cz/
49.2162714,17.6267052,Shell,,,,,,,,,,https://www.mbenzin.cz/
49.7583654,18.6111289,Papoil,"MOL Česká republika, s.r.o.",Mo-Su 06:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.8241947,14.6281731,,,,,,,,,,,https://www.mbenzin.cz/
49.1735079,16.5118704,MOL,,,,,,,,,,https://www.mbenzin.cz/
49.1606826,17.5053732,Benzina Napajedla,,24/7,,,,,,,,https://www.mbenzin.cz/
49.1506671,17.2194563,"MOTRANS Střílky, s.r.o.",,,,,,,,,,https://www.mbenzin.cz/
50.1162549,15.5765123,,,,,,,,,,,https://www.mbenzin.cz/
49.1495278,13.2565777,,Petra,24/7,,,,,,,,https://www.mbenzin.cz/
49.9129540,16.5961124,LPG LiYoS,,Mo-Su 08:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.9069865,16.5952956,,,,,,,,,,,https://www.mbenzin.cz/
49.3275277,16.5539903,Orlen,Orlen,24/7,,,,,,,,https://www.mbenzin.cz/
48.8555853,16.0669537,,,,,,,,,,,https://www.mbenzin.cz/
48.8704558,16.0404854,ČS Přímětická,,Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.1714494,17.6396249,,,,,,,,,,,https://www.mbenzin.cz/
50.1907880,14.6468577,Benzina,Benzina,,,,,,,,,https://www.mbenzin.cz/
50.4095735,12.9282254,OMV,OMV,Mo-Fr 06:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.4342002,14.9178602,OMV Havlíčkova MB,"OMV Česká republika, s.r.o.",Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
49.4411602,14.3586380,,,,,,,,,,,https://www.mbenzin.cz/
48.9354294,14.6111127,AREX,,,,,,,,,,https://www.mbenzin.cz/
49.9709423,14.6124719,EuroWAG,,,,,,,,,,https://www.mbenzin.cz/
49.7533385,13.5888780,Shell Czech Republic a.s.,Shell Czech Republic a.s.,,,,,,,,,https://www.mbenzin.cz/
49.7531984,13.5897377,Čerpací stanice LPG,Čerpací stanice LPG - Ing. Roman Beneš,,,,,,,,,https://www.mbenzin.cz/
49.7578487,13.6172929,Shell Czech Republic a.s.,Shell Czech Republic a.s.,24/7,,,,,,,,https://www.mbenzin.cz/
50.0871692,14.3498684,Orlen,,24/7,,,,,,,,https://www.mbenzin.cz/
50.1409353,14.0804780,Shell,,,,,,,,,,https://www.mbenzin.cz/
50.1298743,14.1035464,CNG Bonett,,,,,,,,,,https://www.mbenzin.cz/
49.5723668,15.7433746,‎PASOIL,,,,,,,,,,https://www.mbenzin.cz/
48.8252078,16.0724445,,,,,,,,,,,https://www.mbenzin.cz/
48.9600229,16.4305608,,,,,,,,,,,https://www.mbenzin.cz/
50.0396214,14.3281081,Šafránka,,24/7,,,,,,,,https://www.mbenzin.cz/
48.8540388,16.1093289,Eurobit Dobšice,,"Mo-Sa 06:00-22:00; Su,PH 08:00-22:00",,,,,,,,https://www.mbenzin.cz/
49.8545770,18.4220035,W8 Orlová,W8,,,,,,,,,https://www.mbenzin.cz/
48.8558354,16.0743324,,,,,,,,,,,https://www.mbenzin.cz/
49.6793745,18.3685250,Shell,,,,,,,,,,https://www.mbenzin.cz/
49.1686334,16.7352272,,,,,,,,,,,https://www.mbenzin.cz/
48.8520307,16.0921900,,,,,,,,,,,https://www.mbenzin.cz/
49.3177987,14.1574151,,,,,,,,,,,https://www.mbenzin.cz/
49.9147046,18.2324378,,,,,,,,,,,https://www.mbenzin.cz/
48.8887560,15.9347320,,,,,,,,,,,https://www.mbenzin.cz/
48.8887088,15.9346422,,,,,,,,,,,https://www.mbenzin.cz/
49.5395470,18.2045157,Orlen-gas LPG,,,,,,,,,,https://www.mbenzin.cz/
48.7567275,16.8765218,MOL,,24/7,,,,,,,,https://www.mbenzin.cz/
49.1504999,16.8653323,OMV,OMV,24/7,,,,,,,,https://www.mbenzin.cz/
49.1505684,16.8662298,OMV,OMV,24/7,,,,,,,,https://www.mbenzin.cz/
49.6753602,13.9807616,,,,,,,,,,,https://www.mbenzin.cz/
49.6753678,13.9840659,OMV,"OMV Česká republika, s.r.o.",06:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.5384063,15.3676444,Orlen,Orlen,Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
49.8418628,18.1341613,Chemis,The Jolly Shopper,24/7,,,,,,,,https://www.mbenzin.cz/
49.7947266,18.1449664,Klimkovice-Václavovice,"OMV Česká republika, s.r.o.",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.8359531,13.8927556,Merkur K,,,,,,,,,,https://www.mbenzin.cz/
49.9031623,18.3694310,"LUTO GAS, v.o.s.",,,,,,,,,,https://www.mbenzin.cz/
49.7827263,17.7612309,Cernin,,,,,,,,,,https://www.mbenzin.cz/
49.3084574,15.1884590,,,,,,,,,,,https://www.mbenzin.cz/
49.9178832,18.3567683,"Progres, s.r.o.",,,,,,,,,,https://www.mbenzin.cz/
49.9090114,18.3370818,Transeurope,Petr Škuta,,,,,,,,,https://www.mbenzin.cz/
49.4149762,16.7344953,,,,,,,,,,,https://www.mbenzin.cz/
49.5279020,17.5915818,"MOL, Lipník n. Bečvou","MOL Česká republika, s.r.o.",05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.0802257,17.8867908,"TRAKO, spol. s r.o.",,,,,,,,,,https://www.mbenzin.cz/
50.5436885,15.5624944,Shell,Shell,,,,,,,,,https://www.mbenzin.cz/
49.7133472,15.6807904,ČS ‎Stanislava Adamová,,,,,,,,,,https://www.mbenzin.cz/
49.7220535,13.4121374,,,,,,,,,,,https://www.mbenzin.cz/
